time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw
1771254807800583680,0.5015835762023926,0.005534007214009762,0.011563370004296303,0.021262433379888535,-0.3085522949695587,0.035299256443977356,-0.9505521655082703,0.009235888719558716,0.011972475796937943,0.0038205981254577637,0.024690958961100472,0.15572375061412144,-0.021772149769258963,0.987251931743209,-0.03530659117746578,-0.313872984521574,3.085996103176947
1771254807810613504,0.5116133689880371,0.021055441349744797,-0.00746491551399231,0.012978137470781803,-0.3085176646709442,0.03521983325481415,-0.9505663514137268,0.0057070255279541016,0.0035222284495830536,0.007176518440246582,0.024591575889881815,0.15570884255357298,-0.02171574341832315,0.9872580382768484,-0.03522711825288831,-0.31383563574016676,3.0862108765897878
1771254807820643328,0.5216434001922607,0.03987244889140129,-0.03433288261294365,0.008878201246261597,-0.3381095826625824,0.052993904799222946,-0.9396135210990906,0.0376640260219574,-0.019073624163866043,-0.0009840130805969238,0.023294811726974465,0.1709817282873241,-0.030959433773819673,0.9845121732174916,-0.05301874018641914,-0.34541302916227995,3.0850280200545495
1771254807830673408,0.5316734313964844,0.00741011556237936,-0.02632555551826954,0.009396452456712723,-0.3149108588695526,0.05177978426218033,-0.9477077722549438,0.015243500471115112,-0.025260016322135925,0.012481331825256348,0.023060155861239596,0.15889848111957677,-0.029956400817973003,0.9865709610551641,-0.0518029489613736,-0.320808445017623,3.0864698367372814
1771254807840704512,0.5417044162750244,0.025426575914025307,-0.04423145204782486,-0.01261670421808958,-0.3144529163837433,0.04468285292387009,-0.9482208490371704,0.006118595600128174,-0.023961421102285385,0.020074546337127686,0.02359687595068417,0.15871537196380325,-0.02643855803159925,0.9866881966920331,-0.044697734427777754,-0.32021146736026834,3.086551989796251
1771254807850734592,0.551734447479248,0.04595582187175751,-0.04434650018811226,-0.004708713851869106,-0.31732895970344543,0.04449952393770218,-0.9472708702087402,0.012305766344070435,0.004374373704195023,0.013204097747802734,0.0236174597237002,0.16021254435735074,-0.0263912557799109,0.9864470168944037,-0.04451422393089743,-0.3232433640893584,3.0864589792219492
1771254807860764416,0.5617644786834717,0.020166389644145966,-0.03072243370115757,-0.013456398621201515,-0.31451404094696045,0.04222662001848221,-0.9483131766319275,0.005233645439147949,-0.017446350306272507,0.01516193151473999,0.023757925907216045,0.15876821576309907,-0.025220549905630645,0.9867077866357732,-0.04223917797537382,-0.32024047833730857,3.086623278663409
1771254807870794496,0.5717945098876953,0.007383749820291996,-0.019872449338436127,-0.021836835891008377,-0.31220394372940063,0.04171334207057953,-0.9490988850593567,-0.004126012325286865,-0.011836640536785126,0.01643592119216919,0.023833354400355458,0.15757098936499153,-0.024938687780865706,0.9869050310204961,-0.04172544878187712,-0.3177983548495637,3.0866154074688
1771254807880825600,0.5818254947662354,0.019693680107593536,-0.020510543137788773,-0.014568268321454525,-0.3107878863811493,0.04241089150309563,-0.9495326280593872,-0.004245072603225708,-0.0034399479627609253,0.003045201301574707,0.023826797049352203,0.15682825319385127,-0.025270295985975823,0.9870150105473523,-0.042423617263849106,-0.31631634870631514,3.08655437372117
1771254807890855424,0.591855525970459,0.03826097026467323,-0.027645418420433998,-0.008510909043252468,-0.3103468716144562,0.04168041795492172,-0.9497091770172119,-0.0034348368644714355,0.0036992132663726807,-0.00906151533126831,0.023881757984719386,0.15660544114998057,-0.024902497987666528,0.9870584608782937,-0.04169249389296086,-0.31584186965475713,3.086572007933679
1771254807900885504,0.6018855571746826,0.08246713876724243,-0.03922098129987717,0.00264107808470726,-0.30998748540878296,0.040280941873788834,-0.9498869180679321,-0.0029855072498321533,0.010317202657461166,-0.013980209827423096,0.023902739419647243,0.15643303310795106,-0.024191651815256784,0.9871028615371503,-0.04029184237355309,-0.31544471714830447,3.0867630281007457
