time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw
1771433734261744384,3.006744146347046,-0.0071584726683795,0.0037684747949242,0.0004593599587678,0.8740927577018738,0.2003498077392578,-0.4425176978111267,0.0001748204231262,-0.0041369944810867,-0.0005822777748107,0.6521918705423951,-0.4202012589254252,0.3196436275423463,0.5439712506620317,-0.2017149494331069,1.1021537175861482,1.5145750402671547
1771433734271775232,3.016775131225586,-0.0076895067468285,5.1501207053661346e-05,-0.001942544709891,0.8741055727005005,0.2003597617149353,-0.4424877464771271,-0.0005093812942504,-0.0045132189989089,-0.002199113368988,0.6521711199840717,-0.4202231817679859,0.3196382360930916,0.5439823033723923,-0.2017251114003516,1.102186917195462,1.5146371771350986
1771433734281806336,3.026806116104126,0.0101253548637032,0.0013042520731687,0.0036426368169486,0.8741227984428406,0.2003321796655655,-0.4424663484096527,0.0002973675727844,-0.0018305778503417,-0.0002674460411071,0.6521664329114472,-0.4202202261433604,0.3196588622159738,0.5439781568834214,-0.2016969566495274,1.1022143413026062,1.5146232025547528
1771433734291837184,3.036837100982666,0.0138396648690104,0.0024235784076154,-0.0008173591922968,0.8741450309753418,0.2002753615379333,-0.4424481391906738,-0.001433789730072,-0.0019720941781997,-0.0015979409217834,0.6521852677838503,-0.4201920940078928,0.3197100899009861,0.5439472154799869,-0.2016389673639563,1.1022411923459612,1.5145067058515005
1771433734301868288,3.046868085861206,0.0196355022490024,0.0019527319818735,0.0017336825840175,0.8741655945777893,0.2001897543668747,-0.4424462914466858,-0.0025683045387268,-0.0023595094680786,-0.0020269751548767,0.6522099893891563,-0.4201466167312352,0.3197712804341507,0.5439167177830745,-0.2015515876986139,1.102252316987733,1.5143617419617286
1771433734311898112,3.0568981170654297,0.0194794405251741,-0.0037035560235381,0.0013619055971503,0.8741748332977295,0.2000846117734909,-0.4424755275249481,0.000138521194458,-0.0011863112449645,-0.0016162991523742,0.6522325035285935,-0.4200889522128906,0.3198241933458223,0.543903087668688,-0.2014442716468261,1.1022299691219417,1.514233600439318
1771433734321929216,3.0669291019439697,0.0162009131163358,-0.0016301521100103,0.0060607865452766,0.8741799592971802,0.1999619603157043,-0.4425208866596222,0.0012167692184448,-0.0006363689899444,-0.0011742115020751,0.6522598412622221,-0.4200187754519341,0.3198808952615012,0.5438911928489791,-0.2013190926739333,1.1021910194886402,1.51408805974815
1771433734331960320,3.0769600868225098,0.0129262898117303,-0.0001800609752535,0.0005586962215602,0.8741769194602966,0.1998753100633621,-0.44256591796875,0.0014029145240783,-0.0004276633262634,0.002227783203125,0.6522907816045255,-0.4199596873719992,0.3199232805427892,0.5438746877669538,-0.2012306681920983,1.1021486122634965,1.513950898913501
1771433734341991168,3.08699107170105,0.0042449170723557,5.0302594900131226e-05,-0.0012823471333831,0.8741730451583862,0.199824720621109,-0.4425962567329407,0.0034819245338439,-0.0001940131187438,0.0026701390743255,0.6523158341257878,-0.4199202476728603,0.3199513329076764,0.543858539480462,-0.2011790337513797,1.1021192102303927,1.5138478613752564
1771433734352022272,3.09702205657959,-0.0013607712462544,0.000293715391308,-0.002604872919619,0.8741699457168579,0.199801430106163,-0.4426129162311554,0.0020659565925598,-0.0005979239940643,-0.0002124309539794,0.652323624192547,-0.4199037559601812,0.3199599657936001,0.5438568697829502,-0.2011552591957169,1.1021026226329351,1.5138161096468297
1771433734362053376,3.107053279876709,-0.0039815879426896,0.0074079511687159,0.0041675455868244,0.8741872906684875,0.1998005807399749,-0.4425792098045349,0.0006906390190124,-0.0028553903102874,-0.0011616349220275,0.6523091094367041,-0.419918854008228,0.3199664790856657,0.5438588613222548,-0.2011543902126256,1.1021412803662678,1.513846476165289
1771433734372083200,3.1170830726623535,-0.0046050339005887,0.0031077447347342,0.0028980169445276,0.8742036819458008,0.1997971385717392,-0.4425481855869293,0.0008115172386169,-0.0017380565404891,0.002362698316574,0.6522851596681906,-0.4199379726205607,0.3199656219403759,0.5438732419578681,-0.2011508767398286,1.1021770957645645,1.513911319626108
1771433734382114048,3.1271140575408936,-0.0078850714489817,0.0004215473309159,0.0058019272983074,0.8742244839668274,0.1997486501932144,-0.4425291419029236,-0.0008266568183898,-0.0015674829483032,0.000131070613861,0.6522580497253337,-0.4199400695163281,0.3199777659491264,0.5438970573543098,-0.2011013953531897,1.1022040322890168,1.5139684612642488
1771433734392145408,3.1371452808380127,-0.0162868127226829,0.0011392692103981,0.0035925693809986,0.8742440342903137,0.1997442543506622,-0.4424924552440643,-0.0009683370590209,-0.0049200505018234,-0.0001497566699981,0.6522163112144891,-0.419970461456414,0.3199665426923789,0.5439301791196782,-0.201096906666408,1.1022464407924664,1.5140943585736282
1771433734402176256,3.1471762657165527,-0.0216163285076618,0.0070161991752684,-0.0025369622744619,0.8742614388465881,0.1998241394758224,-0.4424220025539398,-0.0027099251747131,-0.0050304532051086,0.0009089708328247,0.6521662889941088,-0.4200434588608076,0.3199257529979585,0.5439578129381797,-0.2011784395087253,1.1023186035221837,1.5142802405487212
1771433734412207360,3.1572072505950928,-0.0382882505655288,0.0061184479855,0.0015970626845955,0.8742847442626953,0.1999233365058899,-0.4423310458660126,-0.0039387345314025,-0.0021541863679885,0.0008027255535125,0.6520906238271016,-0.4201427547957639,0.3198664502150757,0.5440066600190654,-0.2012796843809794,1.102412189993743,1.5145582823796773
1771433734422238464,3.167238235473633,-0.0590089745819568,0.0089206267148256,0.0008037067018449,0.8743269443511963,0.2001307308673858,-0.4421537518501282,-0.0035384893417358,-0.0051997005939483,0.0019071996212005,0.6519765236929357,-0.4203217864268599,0.3197697860358748,0.5440619537012762,-0.2014913435003851,1.1025931018262474,1.5149864905162882
1771433734432269312,3.177269220352173,-0.0517641119658947,0.0092958658933639,0.004379266873002,0.8743747472763062,0.2003582715988159,-0.4419562220573425,-0.0016025900840759,-0.0053967386484146,0.0036933124065399,0.6518357017839622,-0.4205279904752048,0.3196530922173466,0.5441399591543716,-0.2017235968233845,1.1027950446882069,1.515511891269207
1771433734442299392,3.1872992515563965,-0.0251967720687389,0.0092226285487413,0.0035824491642415,0.8744235038757324,0.2004743367433548,-0.4418071210384369,5.7697296142578125e-05,0.0003008097410202,0.0046886205673217,0.6517252103564205,-0.4206657030139221,0.3195884834064478,0.5442038288219097,-0.2018420608012151,1.1029533039653352,1.515889518299469
1771433734452330240,3.1973302364349365,0.0118134431540966,0.0059440112672746,0.0083428500220179,0.8744832277297974,0.2004157304763794,-0.4417155683040619,0.0035685300827026,0.0060661882162094,0.0022319555282592,0.6516760656709789,-0.4206918112021713,0.3196257422560752,0.5442206230940064,-0.2017822393364794,1.1030642006803977,1.5159724733143745
1771433734462361344,3.207361221313477,0.0281577967107296,0.0052189654670655,0.0084432503208518,0.8745219707489014,0.2002475261688232,-0.4417151212692261,0.0038197040557861,0.0050289630889892,-0.0030022859573364,0.6516878103947121,-0.4206235133927191,0.319715963510024,0.544206327216089,-0.2016105639834675,1.103082431037256,1.5158251140349723
1771433734472392448,3.2173922061920166,0.0270267538726329,0.0038178763352334,0.0034815152175724,0.8745466470718384,0.2000582963228225,-0.441752016544342,0.0042070150375366,0.0021206587553024,-0.0082754492759704,0.6517288064579322,-0.4205227352531983,0.3198196708049258,0.5441742506514421,-0.2014174246283627,1.103060201960905,1.515582618093918
1771433734482423296,3.2274231910705566,0.0279505997896194,-0.0091364048421382,0.0006931857205927,0.8745376467704773,0.1999208480119705,-0.4418322145938873,0.0046585202217102,0.0038908123970031,-0.00839364528656,0.6517769550016483,-0.4204278506738732,0.3198817242729131,0.5441534910991265,-0.2012771440372855,1.1029829878990762,1.5153748923572885
1771433734492454400,3.2374541759490967,0.0358564592897892,-0.0150960255414247,-0.0019806281197816,0.8744807243347168,0.1997871249914169,-0.4420052468776703,0.0059361457824707,0.0055046379566192,-0.0088004469871521,0.6518655951965254,-0.4202915898767203,0.3199255550248776,0.5441267771232735,-0.201140668554017,1.1027991886531063,1.515082812531388
1771433734502484224,3.2474842071533203,0.028656780719757,-0.013606920838356,-0.012880147434771,0.8743996024131775,0.1996818035840988,-0.4422133564949035,0.0006919503211975,0.0030922293663024,-0.0041977763175964,0.6519811338222012,-0.4201427550802644,0.3199584116844891,0.5440839771605992,-0.201033179563525,1.1025722618713858,1.514733108199683
1771433734512515328,3.2575151920318604,0.0238654874265193,-0.0165353324264287,-0.0148857738822698,0.8743224143981934,0.1996631026268005,-0.4423743188381195,0.0018372535705566,0.0025768876075744,-0.0018395185470581,0.6520833910856235,-0.4200430076821908,0.3199636073787528,0.544035374526422,-0.2010140813918273,1.1023901333666994,1.5144538830447252
1771433734522546176,3.2675461769104004,0.0251713283360004,-0.0137853510677814,-0.0147251849994063,0.8742379546165466,0.1997013837099075,-0.4425239861011505,0.0017843842506408,0.0007227957248687,-0.000926911830902,0.6521953181751926,-0.4199607456630885,0.3199546418369298,0.5439700347837314,-0.2010531616680139,1.1022149213422,1.5141668352535185
1771433734532577280,3.2775771617889404,0.020889762789011,-0.013687614351511,-0.0088057778775691,0.8741661906242371,0.199718952178955,-0.442657858133316,0.0014747977256774,-0.0021633654832839,0.0047305822372436,0.652289683021359,-0.419884440137016,0.3199501868531084,0.5439184596115914,-0.2010710849062281,1.1020599524217511,1.5139209072907127
1771433734542608384,3.2876081466674805,0.0118082948029041,-0.006498010829091,-0.0094976667314767,0.8740839958190918,0.1997704356908798,-0.4427966475486755,-0.0028682351112365,-0.0050835758447647,0.006471574306488,0.6523818145686531,-0.419820808309482,0.3199252544434357,0.5438715484535309,-0.2011236269713195,1.101895710333104,1.5137067179469996
1771433734552639232,3.2976391315460205,0.0108546167612075,-0.0055139726027846,-0.0065479492768645,0.8740283846855164,0.199814110994339,-0.4428867101669311,-0.0031330585479736,-0.0071566998958587,0.0070804953575134,0.6524422263709277,-0.4197829207708814,0.3199045897600829,0.5438404224724369,-0.2011682036728115,1.1017880447168742,1.5135719395091078
1771433734562669312,3.307669162750244,0.0166314579546451,-0.0062865559011697,-0.002063718624413,0.8739924430847168,0.1997825056314468,-0.4429720044136047,-0.0003962516784667,-0.0067130476236343,0.0038545727729797,0.6524918223728111,-0.419724857447736,0.3199141067697403,0.5438202855704506,-0.201135953525446,1.1016938164061654,1.5134278878449632
1771433734572700160,3.317700147628784,0.0022245543077588,-0.0033685304224491,-0.0004929862916469,0.8739551901817322,0.1997806578874588,-0.4430463910102844,-0.0019459128379821,-0.0040561705827713,0.0034864544868469,0.652530683335601,-0.4196861954884514,0.3199067184847714,0.5438078627635051,-0.2011340651282217,1.1016089345321862,1.51333393568095
1771433734582731264,3.327731132507324,-0.0091039994731545,-0.002754405606538,0.0025427509099245,0.8739359974861145,0.1997909098863601,-0.4430796802043915,-0.0008891224861145,-0.0047988295555114,0.0031840801239013,0.6525342060691698,-0.4196810999265286,0.3198873659234413,0.5438189731902978,-0.201144522766503,1.1015697372339983,1.5133497758158134
1771433734592762112,3.3377621173858643,-0.0149981081485748,-0.002352800918743,0.0065891584381461,0.8739320635795593,0.1997981965541839,-0.443084180355072,0.0003049969673156,-0.003310739994049,0.0019373297691345,0.6525081813667718,-0.4196981656832394,0.3198614603392672,0.5438522915267504,-0.2011519610721833,1.1015638308662392,1.5134530694428745
1771433734602793216,3.3477931022644043,-0.0138264056295156,-0.0002275984734296,0.0058296248316764,0.8739390969276428,0.1997890025377273,-0.4430742561817169,0.0009845495223999,-0.0018062442541122,-0.002024620771408,0.6524601768016006,-0.4197250187536826,0.3198339963655235,0.5439051483038178,-0.2011425800969162,1.1015761283074303,1.5136168040117564
1771433734612824320,3.3578240871429443,-0.0207482278347015,-0.0002739373594522,0.0043097585439682,0.8739648461341858,0.1998000144958496,-0.4430184364318847,-0.0041528940200805,0.000486820936203,-0.0021567046642303,0.6523983584326102,-0.4197767479326855,0.3198097385041739,0.5439535936261595,-0.2011538105374439,1.1016388236542043,1.5138132032141534
