time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw
1771254697914664448,0.28266453742980957,-0.02620217204093933,0.01467101275920868,0.021212100982666016,0.06340848654508591,0.005180121399462223,-0.9979742169380188,0.001853354275226593,0.002479790709912777,-0.006282985210418701,0.7708298793948302,0.01819361428941128,0.026112944469049597,-0.6362454537838892,-0.0051801445569757175,0.06345190438671804,-1.3799152988159347
1771254697924694272,0.2926943302154541,-0.030592747032642365,0.016916457563638687,0.026363983750343323,0.06356643885374069,0.005437243264168501,-0.9979627728462219,0.00030685216188430786,-0.0008290894329547882,-0.007621943950653076,0.7709026728876275,0.018141671890490613,0.026257974595060386,-0.6361528362679288,-0.005437270115656446,0.06361026597204507,-1.3796711425145531
1771254697934724352,0.30272436141967773,-0.03574543073773384,0.014480996876955032,0.02948707342147827,0.06619932502508163,0.03505507484078407,-0.9971904754638672,-0.0028448402881622314,-0.03435317426919937,-0.0030078887939453125,0.7705560104250228,0.007564976377052083,0.036708950446487275,-0.6362692352023487,-0.035062259212612044,0.06628857722777105,-1.3793026723169652
1771254697944754432,0.31275439262390137,-0.034260012209415436,0.013689371757209301,0.028428997844457626,0.06652802228927612,0.024426111951470375,-0.9974855184555054,-0.00100678950548172,-0.017925869673490524,0.00021690130233764648,0.7708258218287376,0.011758498655483535,0.033451031469178875,-0.6360584286562273,-0.02442854181170334,0.06659709471626682,-1.3789825653267247
1771254697954784512,0.322784423828125,-0.022811081260442734,0.01494957972317934,0.026970919221639633,0.06596022844314575,0.01350697223097086,-0.9977308511734009,0.001041121780872345,0.006146347150206566,0.0003401041030883789,0.7710794668160111,0.01578074734114998,0.029758238672064723,-0.6358473155447658,-0.013507382590260946,0.06601417939678458,-1.3787013610532253
1771254697964814336,0.33281445503234863,-0.0255279503762722,0.02253466285765171,0.019419793039560318,0.06488915532827377,0.006480057258158922,-0.997871458530426,0.002554692327976227,0.017079513520002365,0.0037003159523010254,0.7712655546913059,0.01814465886611744,0.02711185067419163,-0.6356769697671363,-0.006480102744271225,0.06493614550266952,-1.3784371085443594
1771254697974843392,0.34284353256225586,-0.03614836931228638,0.025697166100144386,0.0102183036506176,0.06500565260648727,0.0020249802619218826,-0.9978828430175781,0.0014463737607002258,0.019550949335098267,0.011524200439453125,0.7713644196801285,0.0198976079653551,0.0257422724583645,-0.6355614849140707,-0.0020249815588866205,0.06505165625193911,-1.3782775395978661
1771254697984873216,0.3528733253479004,-0.0378999300301075,0.02986607700586319,-0.010412139818072319,0.06558878719806671,0.0011564957676455379,-0.9978460669517517,0.0028011053800582886,0.01584179699420929,0.011868894100189209,0.7713721682023149,0.020418015555744833,0.025691850471962298,-0.6355375936761624,-0.001156496050629391,0.06563595093044017,-1.378258676052613
1771254697994903296,0.362903356552124,-0.027392428368330002,0.0296892449259758,-0.015218080021440983,0.06576008349657059,0.002414335962384939,-0.9978325366973877,0.008809618651866913,0.018627533689141273,0.011168718338012695,0.7713221333453812,0.01998887165518317,0.026156714911300945,-0.6355930834816127,-0.0024143382575013733,0.06580776331822613,-1.3783666462387645
1771254698004933376,0.37293338775634766,-0.014829054474830627,0.03478227183222771,-0.016570433974266052,0.06577210873365402,0.0028979165945202112,-0.9978304505348206,0.007851548492908478,0.02626163139939308,0.018826544284820557,0.77127122060274,0.01980809707685819,0.02631364609366473,-0.6356539668161669,-0.0028979206771918204,0.06581989753108551,-1.3785094260944795
