time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw
1771016450867640832,0.26464080810546875,-0.32661062479019165,0.15640294551849365,-0.007710838690400124,0.7358418703079224,0.27060434222221375,-0.6207334399223328,0.012678027153015137,-0.008015841245651245,-0.02001357078552246,0.09811072850463123,-0.4226548873751224,-0.10486237162386147,0.8948413414920592,-0.27402072545427525,0.8700476143533474,3.0511539247441153
1771016450877671680,0.2746717929840088,-0.3167327046394348,0.1141476258635521,0.001993986312299967,0.7366626262664795,0.2726795971393585,-0.618848979473114,0.03567624092102051,-0.00832107663154602,-0.031770527362823486,0.0975043751607539,-0.42341472403650104,-0.10628021985279322,0.8943810601437641,-0.27617708787951806,0.8720948390044493,3.053744056803286
1771016450887702784,0.28470277786254883,-0.1939888447523117,0.07423084229230881,0.017728209495544434,0.7372883558273315,0.27414068579673767,-0.6174567937850952,0.04205429553985596,0.022123992443084717,-0.044301629066467285,0.09695599046187671,-0.42397003928422267,-0.10733599201480218,0.8940514824766113,-0.27769603166255086,0.8736217745132124,3.0558542138222866
1771016450897732608,0.29473280906677246,-0.010902374051511288,0.02483319863677025,0.053528815507888794,0.7376902103424072,0.27465903759002686,-0.6167460083961487,0.04450583457946777,0.05490031838417053,-0.04458510875701904,0.09661467354682482,-0.42427792736826364,-0.10777397732279395,0.8938896470313009,-0.2782350788803846,0.8744568086922703,3.0569675705988133
1771016450907763712,0.3047637939453125,0.17835506796836853,0.013552714139223099,0.07954496890306473,0.7380090355873108,0.27341318130493164,-0.61691814661026,0.050061583518981934,0.04990532994270325,-0.059992313385009766,0.09649311418350981,-0.42434199437522657,-0.10712053754886794,0.8939509447268271,-0.27693962869571037,0.8745321681634457,3.056649089595814
1771016450917794816,0.31479477882385254,0.2769929766654968,-0.026082845404744148,0.07087824493646622,0.7381365299224854,0.2716732323169708,-0.6175338625907898,0.03801697492599487,0.04992097616195679,-0.05406641960144043,0.09664796436095215,-0.424244113218451,-0.10606600151923141,0.8941063165491528,-0.2751312196632681,0.8741262405933193,3.0554176058896174
1771016450927824640,0.32482481002807617,0.3208855986595154,-0.036601532250642776,0.0998944491147995,0.7381866574287415,0.26900652050971985,-0.6186404228210449,0.046664416790008545,0.0011045634746551514,-0.05971956253051758,0.0968775418289273,-0.42399041574361684,-0.10446005195510003,0.8943908821589924,-0.27236139482526894,0.8732784095074158,3.0535240506451307
1771016450937855744,0.3348557949066162,0.25897935032844543,-0.05298556759953499,0.07903098315000534,0.7381364703178406,0.2666034400463104,-0.6197396516799927,0.028312504291534424,0.004285842180252075,-0.045955538749694824,0.09708704411242096,-0.4236953647323398,-0.1030165725583822,0.894675374959267,-0.2698671968159772,0.8723708572849225,3.05179896778247
1771016450947887104,0.34488725662231445,0.2610868811607361,-0.05568015202879906,0.10666047781705856,0.738040030002594,0.264328271150589,-0.6208281517028809,0.027111947536468506,-0.0249941349029541,-0.03941965103149414,0.09718580585595846,-0.423370984268427,-0.10170017971713655,0.8949688178274725,-0.26750736325386526,0.8714421666195753,3.050384014812542
1771016450957917184,0.3549172878265381,0.2826044261455536,-0.03829104080796242,0.1001700907945633,0.7380346655845642,0.2618425190448761,-0.6218868494033813,0.016741275787353516,-0.020814716815948486,-0.018081963062286377,0.09726770028356772,-0.42308651464621394,-0.10027149604527523,0.8952554517080125,-0.26493082947924707,0.8705991260727423,3.0489195159998976
