time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1771018161083674000,31.324674072265623,0.3172041177749634,-1.2244415283203125,0.0860905721783638,-0.9878612160682678,0.0466605983674526,0.1481649577617645,0.0466533899307251,-0.0332176014780998,-0.0622732788324356,0.0253476423232371,-0.7576558945045869,0.0063261938848944,-0.6521310962601549
1771018161093705500,31.33470556640625,0.310699850320816,-1.2687946557998655,0.0972350984811782,-0.9858806133270264,0.0480792894959449,0.1603995412588119,0.0428568124771118,-0.0313404016196727,-0.0815268605947494,0.026883603241754,-0.7616885735593331,0.0055034283606162,-0.6473620187907155
1771018161103736300,31.344736328125,0.3569927811622619,-1.2840021848678589,0.0836894661188125,-0.9836979508399964,0.0495302341878414,0.1728726327419281,0.0395146608352661,-0.0202180929481983,-0.1060239225625991,0.0284679912445684,-0.765777395565011,0.0046150416511657,-0.6424587049116316
1771018161113767400,31.354767333984373,0.4435146450996399,-1.3214894533157349,0.1298084855079651,-0.9813084602355956,0.0512380674481391,0.1854946315288543,0.0436101555824279,-0.0181417502462863,-0.1342404037714004,0.0303617003775224,-0.7698928027485503,0.0035199799472689,-0.637440824022728
1771018161123798300,31.36479833984375,0.5243966579437256,-1.365922451019287,0.1372775882482528,-0.978646159172058,0.053532637655735,0.198458656668663,0.0561456084251403,-0.0097704231739044,-0.1608915477991104,0.0327017983549498,-0.7740956341392199,0.0022966696229199,-0.6322192719786547
1771018161133830400,31.374830322265623,0.5363120436668396,-1.3938748836517334,0.1205550655722618,-0.975742757320404,0.0559053793549537,0.2116619050502777,0.061436116695404,0.0031003504991531,-0.1431804895401001,0.0352058954023865,-0.7783509359468261,0.0008776507761553,-0.6268410071051405
1771018161143861200,31.384861328125,0.5373570322990417,-1.4556543827056885,0.0956049785017967,-0.9725788235664368,0.0580964833498001,0.2252007275819778,0.0732104182243347,0.0121244601905345,-0.120159238576889,0.037626064210423,-0.7826876411992864,-0.0006457899038748,-0.6212760990894975
1771018161153892400,31.394892333984377,0.4548184275627136,-1.5255392789840698,0.0851539373397827,-0.9690450429916382,0.0601831600069999,0.2394368797540664,0.0804340839385986,-0.005175232887268,-0.1197774112224578,0.0398846493068147,-0.7872191118609927,-0.0021228853854737,-0.6153786584249398
1771018161163923200,31.40492309570313,0.30635467171669,-1.6035832166671753,0.0573646463453769,-0.9651389122009276,0.0617373324930667,0.2543531954288482,0.0773215293884277,-0.0267184190452098,-0.0716444253921508,0.0415559006067876,-0.7919377359532064,-0.0033504556272779,-0.6091769593272207
1771018161173954300,31.414954345703126,0.2310260832309723,-1.7643637657165527,0.1605509519577026,-0.96064293384552,0.0635076090693473,0.2704288065433502,0.0720322132110595,-0.0499578043818473,-0.0374423563480377,0.0429162315715552,-0.7969930135914016,-0.0040669585294593,-0.6024481165790048
1771018161183985200,31.424985107421875,0.1375872045755386,-1.774416446685791,0.1654064357280731,-0.955564558506012,0.0656723752617836,0.2873730361461639,0.059187114238739,-0.0379471555352211,-0.0366254150867462,0.0441396684113458,-0.8022890941714061,-0.0043283188189732,-0.5952857070458606
1771018161194017500,31.435017578125,0.0993556678295135,-1.67934250831604,0.1084214374423027,-0.9503608345985411,0.0672527179121971,0.3037945926189422,0.0388771891593933,-0.0114665776491165,-0.0308301746845245,0.0449326749575192,-0.8073889903341456,-0.0045076312985056,-0.588288777244571
1771018161204048400,31.44504833984375,0.1403393149375915,-1.6754212379455566,0.1331515610218048,-0.9450488686561584,0.0687692165374755,0.319614976644516,0.0401415228843688,-0.0086801201105117,-0.0629774034023284,0.0457245389947397,-0.8122715168031381,-0.0047399767554588,-0.5814653015824935
1771018161214080500,31.45508056640625,0.2098214477300644,-1.732132077217102,0.1624953299760818,-0.9392886757850648,0.0708224922418594,0.3357399106025696,0.0582002997398376,0.0001766383647918,-0.1107642352581024,0.0468525666751651,-0.8172177525658156,-0.0050095805377678,-0.5743996791083583
1771018161224111600,31.465111572265624,0.3065690398216247,-1.7423226833343506,0.1210408359766006,-0.933167576789856,0.0731108710169792,0.3519284129142761,0.0688637495040893,0.0181977152824401,-0.1286921799182891,0.0483108803851833,-0.8221515076127117,-0.0055773895053981,-0.5671878283964338
1771018161234142500,31.475142578125,0.3290586471557617,-1.7181990146636963,0.1023560911417007,-0.9268064498901368,0.0753447413444519,0.3679029047489166,0.0692017078399658,0.0317872241139411,-0.1293623149394989,0.0499219032098024,-0.8269884126520706,-0.0064512773820089,-0.559960891648504
1771018161244173600,31.485173583984373,0.3045769929885864,-1.7343939542770386,0.095171146094799,-0.9202359318733216,0.0774367004632949,0.3836271464824676,0.0709162354469299,0.0469681993126869,-0.0962735712528228,0.0514515216994818,-0.8317206425547635,-0.0073720449801832,-0.5527561101101125
1771018161254205400,31.495205322265623,0.2757885754108429,-1.7856614589691162,0.1004388853907585,-0.9132394194602966,0.0794927701354026,0.3995938599109649,0.0648199915885925,0.0513665974140167,-0.0833553373813629,0.0528903091711033,-0.8364980327440587,-0.0082447227276939,-0.5453493390425995
1771018161264236500,31.505236572265623,0.2000528126955032,-1.712012529373169,0.0307820364832878,-0.9061037302017212,0.0809959918260574,0.4152291715145111,0.0501469373703002,0.0339332073926925,-0.0431894958019256,0.05396629145389,-0.8411490844825774,-0.0090993587804995,-0.5380268509486958
1771018161274267400,31.515267333984376,0.1506706923246383,-1.72747540473938,0.017428945749998,-0.8987906575202942,0.0819664373993873,0.4306471943855285,0.0317252278327941,-0.0060539692640304,-0.0282423496246337,0.0546930465799875,-0.8457097342520244,-0.0099318346326312,-0.5307401814468781
1771018161284298500,31.525298583984377,0.0601743534207344,-1.7154216766357422,0.0441923849284648,-0.8912511467933655,0.0827190652489662,0.4459024667739868,0.0361943840980529,-0.0279094949364662,-0.0212045907974243,0.0551326020823292,-0.8502001327730325,-0.0105341886894395,-0.5234588811898163
1771018161294329300,31.53532934570313,-0.0659303143620491,-1.7168354988098145,0.047667808830738,-0.8833839297294617,0.0830567181110382,0.4612311124801636,0.0403054356575012,-0.0128357633948326,0.0084038376808166,0.0551317338046679,-0.8546918422599771,-0.0108359525488453,-0.5160860720027555
